YEAR,INSTRUMENT,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,YTD,SINCE_INCEPTION,URL,REF_DATE,LOG_TIMESTAMP,SLUG_URL
2003,IBOV - INDICE BOVESPA,-0.029,-0.0604,0.0966,0.1138,0.0689,-0.0335,0.0462,0.1181,0.0551,0.1232,0.1224,0.1017,0.9734,5.2098,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2002,IBOV - INDICE BOVESPA,-0.063,0.1031,-0.0555,-0.0128,-0.0171,-0.1339,-0.1236,0.0635,-0.1695,0.1792,0.0335,0.0723,-0.1701,2.1468,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2001,IBOV - INDICE BOVESPA,0.1581,-0.1008,-0.0914,0.0332,-0.018,-0.0061,-0.0553,-0.0667,-0.1715,0.0685,0.1379,0.05,-0.1102,2.7916,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2000,IBOV - INDICE BOVESPA,-0.0411,0.0776,0.0091,-0.1281,-0.0374,0.1184,-0.0163,0.0542,-0.0817,-0.0666,-0.1063,0.1484,-0.1072,3.2613,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
1999,IBOV - INDICE BOVESPA,0.2045,0.0904,0.2004,0.0611,-0.023,0.0484,-0.1019,0.0118,0.0513,0.0535,0.1776,0.2405,1.5193,3.773,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
1998,IBOV - INDICE BOVESPA,-0.0467,0.0874,0.1302,-0.0225,-0.1568,-0.0171,0.1063,-0.3955,0.0187,0.0689,0.2248,-0.214,-0.3346,0.8945,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
1997,IBOV - INDICE BOVESPA,0.1313,0.1086,0.0244,0.1037,0.1364,0.1078,0.0243,-0.1758,0.112,-0.2383,0.0454,0.0854,0.4483,1.8474,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
1996,IBOV - INDICE BOVESPA,0.1983,-0.0376,-0.0006,0.0422,0.1092,0.0552,0.0131,0.0222,0.0299,0.0134,0.0203,0.0561,0.6376,0.966,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
1995,IBOV - INDICE BOVESPA,-0.1077,-0.1581,-0.0892,0.2802,-0.0244,-0.0315,0.0761,0.1117,0.0834,-0.116,0.0606,-0.0182,-0.0126,0.2006,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
1994,IBOV - INDICE BOVESPA,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.1733,0.2685,0.029,-0.1251,-0.0296,-0.0649,0.2159,0.2159,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2025,IBOV p.p. acima IBOV,-0.0,0.0,0.0,-0.0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0,0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2024,IBOV p.p. acima IBOV,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2023,IBOV p.p. acima IBOV,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2022,IBOV p.p. acima IBOV,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2021,IBOV p.p. acima IBOV,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2020,IBOV p.p. acima IBOV,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2019,IBOV p.p. acima IBOV,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2018,IBOV p.p. acima IBOV,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2017,IBOV p.p. acima IBOV,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2016,IBOV p.p. acima IBOV,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2015,IBOV p.p. acima IBOV,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2014,IBOV p.p. acima IBOV,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2013,IBOV p.p. acima IBOV,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2012,IBOV p.p. acima IBOV,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2011,IBOV p.p. acima IBOV,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2010,IBOV p.p. acima IBOV,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2009,IBOV p.p. acima IBOV,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2008,IBOV p.p. acima IBOV,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2007,IBOV p.p. acima IBOV,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2006,IBOV p.p. acima IBOV,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2005,IBOV p.p. acima IBOV,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2004,IBOV p.p. acima IBOV,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2003,IBOV p.p. acima IBOV,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2002,IBOV p.p. acima IBOV,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2001,IBOV p.p. acima IBOV,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2000,IBOV p.p. acima IBOV,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
1999,IBOV p.p. acima IBOV,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
1998,IBOV p.p. acima IBOV,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
1997,IBOV p.p. acima IBOV,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
1996,IBOV p.p. acima IBOV,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
1995,IBOV p.p. acima IBOV,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
1994,IBOV p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
