YEAR,INSTRUMENT,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,YTD,SINCE_INCEPTION,URL,REF_DATE,LOG_TIMESTAMP,SLUG_URL
2017,ALMI11 p.p. acima IBOV,-7.41,-2.54,1.12,4.52,-1.33,1.99,5.28,4.07,-11.21,-1.66,-11.2,-0.64,-23.79,85.76,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2016,ALMI11 p.p. acima IBOV,-13.23,-7.2,3.81,3.05,17.27,-3.49,-5.71,-2.42,4.76,-8.56,4.29,1.87,-9.26,103.63,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2015,ALMI11 p.p. acima IBOV,5.28,-6.72,-4.4,-7.05,3.38,1.92,9.69,8.16,-3.58,-0.69,-3.17,-18.61,-14.03,84.46,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2014,ALMI11 p.p. acima IBOV,1.65,-7.35,-9.33,3.31,1.64,-2.03,-1.41,-3.63,7.78,-1.8,-3.28,5.78,-7.01,130.43,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2013,ALMI11 p.p. acima IBOV,5.19,1.94,2.52,-5.06,1.55,7.58,-5.51,-4.87,-3.17,3.44,3.53,-0.51,6.25,150.68,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2012,ALMI11 p.p. acima IBOV,-0.06,-3.86,2.48,-0.52,32.58,6.85,-0.81,5.4,0.78,0.31,1.23,1.68,60.12,159.87,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2011,ALMI11 p.p. acima IBOV,2.2,-7.61,2.91,5.35,3.09,2.62,7.07,6.53,12.35,-9.35,7.73,9.8,44.04,65.53,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2010,ALMI11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-1.94,-1.1,4.84,14.28,16.45,16.45,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2025,ALZC11,-0.0131,-0.1957,0.1092,0.1058,0.0096,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-0.0169,0.0287,https://maisretorno.com/fii/alzc11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:58:38.760738+0000,alzc11
2024,ALZC11,-99999.0,-99999.0,-99999.0,0.0125,-0.0278,0.0229,0.0007,0.0124,0.0018,-0.0182,0.0352,0.0073,0.0465,0.0465,https://maisretorno.com/fii/alzc11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:58:38.760738+0000,alzc11
2025,ALZC11 p.p. acima IBOV,-6.17,-16.93,4.85,6.89,-2.09,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-17.41,-6.38,https://maisretorno.com/fii/alzc11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:58:38.760738+0000,alzc11
2024,ALZC11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,2.41,0.26,0.81,-2.95,-5.3,3.26,-0.23,6.64,5.02,10.23,10.23,https://maisretorno.com/fii/alzc11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:58:38.760738+0000,alzc11
2024,ALZM11,0.0043,-0.0036,-0.0102,0.0112,-0.0006,-0.0176,-0.0368,0.0162,-0.0111,-0.0245,-0.0284,-0.0713,-0.1624,0.5901,https://maisretorno.com/fii/alzm11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:59:26.493357+0000,alzm11
2023,ALZM11,0.007,-0.0293,0.032,0.0462,0.0476,0.0388,0.0136,-0.0366,0.0257,-0.0497,0.0025,0.0504,0.1511,0.8983,https://maisretorno.com/fii/alzm11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:59:26.493357+0000,alzm11
2022,ALZM11,-0.0038,0.0537,0.0376,-0.0062,-0.0431,0.0553,-0.0098,0.0137,0.0593,0.0089,-0.0108,-0.0501,0.1017,0.6492,https://maisretorno.com/fii/alzm11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:59:26.493357+0000,alzm11
2021,ALZM11,-99999.0,-99999.0,0.05,0.9479,0.0379,1.0275,-0.627,-0.0282,-0.0911,-0.058,0.0218,0.0968,0.4969,0.4969,https://maisretorno.com/fii/alzm11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:59:26.493357+0000,alzm11
2024,ALZM11 p.p. acima IBOV,5.22,-1.35,-0.31,2.83,2.98,-3.24,-6.71,-4.92,1.97,-0.86,0.27,-4.3,-7.23,50.05,https://maisretorno.com/fii/alzm11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:59:26.493357+0000,alzm11
2023,ALZM11 p.p. acima IBOV,-2.67,4.57,6.11,2.12,1.02,-5.13,-1.91,1.43,1.86,-2.04,-12.29,-0.34,-7.17,70.09,https://maisretorno.com/fii/alzm11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:59:26.493357+0000,alzm11
2022,ALZM11 p.p. acima IBOV,-7.37,4.48,-2.3,9.48,-7.54,17.03,-5.67,-4.79,5.46,-4.56,1.98,-2.56,5.48,67.0,https://maisretorno.com/fii/alzm11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:59:26.493357+0000,alzm11
2021,ALZM11 p.p. acima IBOV,-99999.0,-99999.0,0.92,92.85,-2.36,102.29,-58.76,-0.34,-2.54,0.94,3.71,6.83,56.16,56.16,https://maisretorno.com/fii/alzm11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:59:26.493357+0000,alzm11
2025,BRCO11,-0.0581,0.0718,0.0618,0.0681,-0.0178,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.1246,0.5676,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-19,2025-05-20 10:00:20.911512+0000,brco11
2024,BRCO11,0.0087,0.0024,0.0052,-0.0162,-0.0216,-0.0169,0.0382,-0.0084,-0.0231,-0.0257,-0.0627,0.0257,-0.094,0.394,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-19,2025-05-20 10:00:20.911512+0000,brco11
2023,BRCO11,-0.0151,-0.0243,0.0064,0.1051,0.1177,0.0388,0.0427,0.0497,-0.003,-0.0122,-0.0136,0.0872,0.4345,0.5386,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-19,2025-05-20 10:00:20.911512+0000,brco11
2022,BRCO11,-0.0451,0.0268,-0.0012,0.0279,-0.0087,-0.0068,0.0227,0.0972,0.0018,0.0172,-0.0853,-0.0065,0.03,0.0726,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-19,2025-05-20 10:00:20.911512+0000,brco11
2021,BRCO11,-0.0091,-0.0093,-0.0023,-0.0015,-0.0086,-0.0783,0.0685,-0.0374,-0.0294,-0.0218,-0.0964,0.2094,-0.0464,0.0413,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-19,2025-05-20 10:00:20.911512+0000,brco11
2020,BRCO11,-0.1304,-0.025,-0.1174,0.0376,0.0532,0.0534,-0.018,0.0208,0.0186,-0.0219,-0.0146,-0.0348,-0.1819,0.0921,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-19,2025-05-20 10:00:20.911512+0000,brco11
2019,BRCO11,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.3348,0.3348,0.3348,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-19,2025-05-20 10:00:20.911512+0000,brco11
2025,BRCO11 p.p. acima IBOV,-10.68,9.83,0.11,3.12,-4.83,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-3.26,30.94,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-19,2025-05-20 10:00:20.911512+0000,brco11
2024,BRCO11 p.p. acima IBOV,5.67,-0.75,1.23,0.09,0.88,-3.17,0.79,-7.39,0.77,-0.98,-3.15,6.86,0.96,30.67,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-19,2025-05-20 10:00:20.911512+0000,brco11
2023,BRCO11 p.p. acima IBOV,-4.87,5.07,3.54,8.0,8.03,-5.13,1.0,10.05,-1.01,1.71,-13.9,3.34,21.17,32.56,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-19,2025-05-20 10:00:20.911512+0000,brco11
2022,BRCO11 p.p. acima IBOV,-11.49,1.79,-6.18,12.89,-4.09,10.83,-2.42,3.56,-0.28,-3.74,-5.47,1.8,-1.69,8.06,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-19,2025-05-20 10:00:20.911512+0000,brco11
2021,BRCO11 p.p. acima IBOV,2.41,3.45,-6.23,-2.09,-7.02,-8.3,10.79,-1.26,3.63,4.56,-8.11,18.08,7.28,9.38,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-19,2025-05-20 10:00:20.911512+0000,brco11
2020,BRCO11 p.p. acima IBOV,-11.41,5.92,18.17,-6.49,-3.24,-3.42,-10.07,5.53,6.66,-1.51,-17.37,-12.78,-21.1,1.62,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-19,2025-05-20 10:00:20.911512+0000,brco11
2019,BRCO11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,28.94,28.94,28.94,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-19,2025-05-20 10:00:20.911512+0000,brco11
2025,ICRI11,-0.0427,0.0983,0.0716,0.0302,0.0285,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.1936,0.1552,https://maisretorno.com/fii/icri11#source=instruments_historical_rentability,2025-05-19,2025-05-20 10:01:09.305929+0000,icri11
2024,ICRI11,-99999.0,-0.0315,0.0114,0.0262,0.0061,0.0032,0.0047,0.0224,-0.0094,0.0093,0.0016,-0.0727,-0.0322,-0.0322,https://maisretorno.com/fii/icri11#source=instruments_historical_rentability,2025-05-19,2025-05-20 10:01:09.305929+0000,icri11
2025,ICRI11 p.p. acima IBOV,-9.14,12.47,1.08,-0.68,-0.21,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,3.65,7.65,https://maisretorno.com/fii/icri11#source=instruments_historical_rentability,2025-05-19,2025-05-20 10:01:09.305929+0000,icri11
2024,ICRI11 p.p. acima IBOV,-99999.0,-3.14,1.85,4.33,3.65,-1.16,-2.56,-4.3,2.13,2.53,3.28,-2.98,3.56,3.56,https://maisretorno.com/fii/icri11#source=instruments_historical_rentability,2025-05-19,2025-05-20 10:01:09.305929+0000,icri11
